name,isin,url,open
Barclays Global Markets Defensive R Acc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/KLI7/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barclays Global Markets Defensive R Dis GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/KLI8/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barclays Global Markets Growth R Acc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/KLK8/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barclays Multi-Asset Balanced Income R,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/0LZG/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barclays Multi-Asset Cautious Income R Dis,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/0LZH/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barings ASEAN Frontiers I Acc Nav GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/MQA3/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barings Developed and Emerging Markets High Yield Bond I Hedged Inc NAV GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/0SMA/O/?specialunittype=CHDG&priipproductcode=17200457&RangeCode=17200457,True
Barings Eastern Europe I NAV GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/JCSO/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barings Eastern Trust I Acc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/J6JB/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barings Eastern Trust I Inc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G5ZZ/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barings Europe Select Trust I Inc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G60A/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barings European Growth Trust I Inc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G60B/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barings German Growth Trust I Acc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/J6JC/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barings German Growth Trust I Inc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G60C/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
Barings Global Agriculture I Acc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/DWW9/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
