name,isin,url,open
CT (Lux) Pan European Focus 3G Acc GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/KOTI/DC/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT (Lux) UK Equities ZG GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/13C7/DC/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT American Select ZNA GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G7CF/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT American Select ZNI GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G7CG/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT American Smaller Companies (US) ZNA GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G7CS/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT American Smaller Companies (US) ZNI GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/J6GS/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT American ZNA GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G7CD/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT American ZNI GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G7CE/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT Asia Pacific ZNA GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G7CT/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT Dollar Bond ZNI GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/I8DE/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT Dynamic Real Return ZNA GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/J9MG/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT Dynamic Real Return ZNI GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/J9MH/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT Emerging Market Bond ZNI GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G7CI/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT European Bond ZNI GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/I8DD/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT European LI Ex Hedged GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/NSPZ/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
CT European Select ZNA GBP,,https://digital.feprecisionplus.com/Pdf/chelseafinancial/en-gb/chelsea/G7CH/O/?specialunittype=ORDN&priipproductcode=17200457&RangeCode=17200457,True
